user_id,isbn,rating,title,author,year,publisher
1435,0446611239,10,The Cabinet of Curiosities,Douglas Preston,2003,Warner Books
1435,0446672211,8,Where the Heart Is (Oprah's Book Club (Paperback)),Billie Letts,1998,Warner Books
1435,0451183665,7,A Case of Need,Michael Crichton,1994,Signet Book
1435,0451208765,4,Sleep No More,Greg Iles,2003,Signet Book
1435,0517149257,10,The Ultimate Hitchhiker's Guide,Douglas Adams,1996,Random House Value Publishing
1435,0671024248,4,Hearts In Atlantis,Stephen King,2000,Pocket
1435,068484267X,8,Angela's Ashes: A Memoir,Frank McCourt,1999,Scribner
1435,0684848783,5,Tis : A Memoir,Frank McCourt,1999,Scribner
1435,080410753X,10,The Kitchen God's Wife,Amy Tan,1992,Ivy Books
1435,0971880107,5,Wild Animus,Rich Shapero,2004,Too Far
1435,155874262X,10,Chicken Soup for the Soul (Chicken Soup for the Soul),Jack Canfield,1993,Health Communications
1674,0345384466,7,The Witching Hour (Lives of the Mayfair Witches),ANNE RICE,1993,Ballantine Books
1674,0345416880,7,Enchantment,Orson Scott Card,2000,Del Rey Books
1674,0375725784,10,A Heartbreaking Work of Staggering Genius,Dave Eggers,2001,Vintage Books USA
1674,038548951X,10,Sister of My Heart,Chitra Banerjee Divakaruni,2000,Anchor Pub
1674,0449912558,5,The Sparrow,MARY DORIA RUSSELL,1997,Fawcett Books
1674,0553380958,10,Snow Crash (Bantam Spectra Book),NEAL STEPHENSON,2000,Bantam
1733,0312983824,5,Faking It,Jennifer Crusie,2003,St. Martin's Paperbacks
1733,0316089699,5,Sea Glass: A Novel,Anita Shreve,2003,Back Bay Books
1733,0345447840,10,The Surgeon,TESS GERRITSEN,2002,Ballantine Books
1733,0373218400,9,Table For Two,Nora Roberts,2002,Silhouette
1733,0425181111,7,Strangers,Dean R. Koontz,2002,Berkley Publishing Group
1733,0515118230,8,Home Song,Lavyrle Spencer,1995,Jove Books
1733,051513287X,9,Face the Fire (Three Sisters Island Trilogy),Nora Roberts,2002,Jove Books
1733,059035342X,10,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books
1733,0971880107,1,Wild Animus,Rich Shapero,2004,Too Far
1848,0156027321,10,Life of Pi,Yann Martel,2003,Harvest Books
1848,0345342968,10,Fahrenheit 451,RAY BRADBURY,1987,Del Rey
1848,0345348109,9,The Killer Angels,Michael Shaara,1993,Ballantine Books
1848,0345378482,8,The Andromeda Strain,MICHAEL CRICHTON,1992,Ballantine Books
1848,0345417623,8,Timeline,MICHAEL CRICHTON,2000,Ballantine Books
1848,0345443683,9,"Blackwood Farm (Rice, Anne, Vampire Chronicles.)",ANNE RICE,2003,Ballantine Books
1848,0451169530,5,The Stand: Complete and Uncut,Stephen King,1991,Signet Book
1848,0786868716,10,The Five People You Meet in Heaven,Mitch Albom,2003,Hyperion
1848,0812511816,10,"The Eye of the World (The Wheel of Time, Book 1)",Robert Jordan,1990,Tor Fantasy
1848,0812513738,8,"The Shadow Rising (The Wheel of Time, Book 4)",Robert Jordan,1993,Tor Fantasy
1848,0812550706,8,Ender's Game (Ender Wiggins Saga (Paperback)),Orson Scott Card,1994,Tor Books
1903,0316777730,10,Naked,David Sedaris,1998,Back Bay Books
1903,0345409469,10,The Demon-Haunted World: Science As a Candle in the Dark,Carl Sagan,1997,Ballantine Books
1903,0385722192,2,Lullaby: A Novel,Chuck Palahniuk,2003,Anchor Books/Doubleday
1903,0679430946,10,The Hot Zone,Richard Preston,1994,Random House
1903,0812550706,10,Ender's Game (Ender Wiggins Saga (Paperback)),Orson Scott Card,1994,Tor Books
2030,0062502174,10,The Alchemist: A Fable About Following Your Dream,Paulo Coelho,1993,HarperSanFrancisco
2030,0140298479,10,Bridget Jones: The Edge of Reason,Helen Fielding,2001,Penguin Books
2030,0394404289,10,The Prophet,Kahlil Gibran,1973,Alfred A. Knopf
2030,0440108268,10,The Bridge Across Forever,Richard Bach,1986,Dell
2030,044020562X,10,One,Richard Bach,1989,Dell
2033,0060248025,10,Falling Up,Shel Silverstein,1996,HarperCollins
2033,0060256737,10,A Light in the Attic,Shel Silverstein,1981,HarperCollins
2033,0140386645,8,The Westing Game (Now in Speak!),Ellen Raskin,1997,Penguin Putnam Books for Young Readers
2033,0142000663,10,The Grapes of Wrath: John Steinbeck Centennial Edition (1902-2002),John Steinbeck,2002,Penguin Books
2033,0345337662,5,Interview with the Vampire,Anne Rice,1993,Ballantine Books
2033,0439064864,9,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,1999,Scholastic
2033,0439136350,9,Harry Potter and the Prisoner of Azkaban (Book 3),J. K. Rowling,1999,Scholastic
2033,0439139597,9,Harry Potter and the Goblet of Fire (Book 4),J. K. Rowling,2000,Scholastic
2033,043935806X,9,Harry Potter and the Order of the Phoenix (Book 5),J. K. Rowling,2003,Scholastic
2033,0451456718,10,Daughter of the Blood (Black Jewels Trilogy),Anne Bishop,1998,Roc
2033,051513628X,6,Key of Light (Key Trilogy (Paperback)),Nora Roberts,2003,Jove Books
2033,0553573136,8,Couplehood,PAUL REISER,1995,Bantam
2033,0590353403,9,Harry Potter and the Sorcerer's Stone (Book 1),J. K. Rowling,1998,Scholastic
2033,0671524313,6,The Girlfriends' Guide to Pregnancy,Vicki Iovine,1995,Pocket
2033,0765342987,10,Kushiel's Dart,Jacqueline Carey,2002,Tor Books
2033,0812575717,10,Ender's Shadow,Orson Scott Card,2000,Tor Books
2033,0836204387,10,The Calvin and Hobbes Tenth Anniversary Book,Bill Watterson,1995,Andrews McMeel Publishing
2033,0836218787,10,Scientific Progress Goes 'Boink':  A Calvin and Hobbes Collection,Bill Watterson,1991,Andrews McMeel Publishing
2033,0836220889,10,Calvin and Hobbes,Bill Watterson,1987,Andrews McMeel Publishing
2033,0836221362,10,It's A Magical World: A Calvin and Hobbes Collection,Bill Watterson,1996,Andrews McMeel Publishing
2033,0920668372,10,Love You Forever,Robert N. Munsch,1986,Firefly Books Ltd
2110,0060987529,7,Confessions of an Ugly Stepsister : A Novel,Gregory Maguire,2000,Regan Books
2110,0151008116,5,Life of Pi,Yann Martel,2002,Harcourt
2110,0345314255,10,Sword of Shannara,Terry Brooks,1995,Del Rey Books
2110,0345317580,10,Magic Kingdom for Sale - Sold! (Magic Kingdom of Landover),Terry Brooks,1990,Del Rey Books
2110,0451137965,9,Thinner,Stephen King,1985,New Amer Library
2110,0515127396,8,The Cat Who Saw Stars (Cat Who... (Paperback)),Lilian Jackson Braun,2000,Jove Books
2110,0515134384,5,The Cat Who Went Up the Creek,Lilian Jackson Braun,2003,Jove Books
2110,059035342X,10,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books
2110,0671527215,9,Hitchhikers's Guide to the Galaxy,Douglas Adams,1984,Pocket
2110,0671695304,10,"FOREVER : A Novel of Good and Evil, Love and Hope",Judy Blume,1989,Pocket
2179,0060392452,9,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,Michael Moore,2002,Regan Books
2179,0312263120,8,Digital Fortress : A Thriller,Dan Brown,2000,St. Martin's Griffin
2179,0385504209,10,The Da Vinci Code,Dan Brown,2003,Doubleday
2179,0446532231,9,"Dude, Where's My Country?",Michael Moore,2003,Warner Books
2179,0451524934,8,1984,George Orwell,1990,Signet Book
2179,0590353403,10,Harry Potter and the Sorcerer's Stone (Book 1),J. K. Rowling,1998,Scholastic
2179,0618002219,9,The Hobbit: or There and Back Again,J.R.R. Tolkien,1999,Houghton Mifflin Company
2179,0886777844,9,Summon the Keeper,Tanya Huff,1998,Daw Books
2276,0061030643,8,The Associate,Phillip Margolin,2002,HarperTorch
2276,0345404793,9,Protect and Defend,Richard North Patterson,2001,Ballantine Books
2276,0345423615,9,The Silver Wolf,ALICE BORCHARDT,1999,Ballantine Books
2276,0345447867,9,The Apprentice,Tess Gerritsen,2003,Ballantine Books
2276,0380002930,9,Watership Down,Richard Adams,1976,Avon
2276,0385505833,5,Skipping Christmas,JOHN GRISHAM,2001,Doubleday
2276,0425119653,8,Mutation,Robin Cook,1991,Berkley Publishing Group
2276,0425172546,9,Southern Cross,Patricia Daniels Cornwell,1999,Berkley Publishing Group
2276,0425182908,4,Isle of Dogs,Patricia Cornwell,2002,Berkley Publishing Group
2276,0440221471,10,The Runaway Jury,JOHN GRISHAM,1997,Dell
2276,0440236673,10,The Brethren,John Grisham,2000,Island
2276,0446609323,9,Black Friday,James Patterson,1989,Warner Vision
2276,0446612790,10,2nd Chance,James Patterson,2003,Warner Vision
2276,0451204891,9,The Hearing,John Lescroart,2002,Signet Book
2276,0553263226,10,The Bourne Supremacy,Robert Ludlum,1987,Bantam
2276,0553575538,10,Stealing Shadows (Shadows Trilogy (Paperback)),Kay Hooper,2000,Bantam Books
2276,0553576801,8,The Perfect Husband,LISA GARDNER,1997,Bantam
2276,0553582526,9,Dust to Dust,TAMI HOAG,2002,Bantam
2276,0553583468,10,"Whisper of Evil (Hooper, Kay. Evil Trilogy.)",Kay Hooper,2002,Bantam Books
2276,0553584510,9,The Survivors Club,LISA GARDNER,2003,Bantam
2276,0671016768,8,Bloodstream,Tess Gerritsen,1999,Pocket
2276,0671524313,10,The Girlfriends' Guide to Pregnancy,Vicki Iovine,1995,Pocket
2276,0671660632,5,Dirk Gently's Holistic Detective Agency,Douglas Adams,1988,Pocket
2276,0805063897,10,Nickel and Dimed: On (Not) Getting By in America,Barbara Ehrenreich,2002,Owl Books
2276,0812517725,8,"The Great Hunt (The Wheel of Time, Book 2)",Robert Jordan,1991,Tor Fantasy
2313,0060173289,9,Divine Secrets of the Ya-Ya Sisterhood : A Novel,Rebecca Wells,1996,HarperCollins
2313,0345348036,9,The Princess Bride: S Morgenstern's Classic Tale of True Love and High Adventure,WILLIAM GOLDMAN,1987,Del Rey
2313,034545104X,5,Flesh Tones: A Novel,M. J. Rose,2002,Ballantine Books
2313,0385482388,5,The Mistress of Spices,Chitra Banerjee Divakaruni,1998,Anchor Books/Doubleday
2313,0399141146,3,The Hundred Secret Senses,Amy Tan,1995,Putnam Pub Group
2313,0399146431,5,The Bonesetter's Daughter,Amy Tan,2001,Putnam Publishing Group
2313,0452260116,9,Song of Solomon (Oprah's Book Club (Paperback)),Toni Morrison,1987,Plume Books
2313,0553278223,7,The Martian Chronicles,RAY BRADBURY,1984,Spectra
2358,0440220653,8,The Face on the Milk Carton,Caroline B. Cooney,1991,Laure Leaf
2363,0671726889,9,CUCKOO'S EGG,Clifford Stoll,1990,Pocket
2766,0060958022,8,Five Quarters of the Orange,Joanne Harris,2002,Perennial
2766,014034294X,9,Matilda,Roald Dahl,1990,Puffin Books
2766,0316666343,9,The Lovely Bones: A Novel,Alice Sebold,2002,"Little, Brown"
2766,0385508417,7,Skipping Christmas,JOHN GRISHAM,2002,Doubleday
2766,0425178102,5,Big Trouble,Dave Barry,2001,Berkley Publishing Group
2766,0440204194,8,Firefly Summer,Maeve Binchy,1989,Dell
2766,0440211263,8,Circle of Friends,Maeve Binchy,1991,Dell
2766,0440219078,8,The Giver (21st Century Reference),LOIS LOWRY,1994,Laure Leaf
2766,0440221595,8,The Glass Lake,Maeve Binchy,1996,Dell
2766,0440237688,7,The Giver (Readers Circle),LOIS LOWRY,2002,Laurel Leaf
2766,044048474X,7,Tales of a Fourth Grade Nothing,JUDY BLUME,1976,Yearling
2766,0446310786,10,To Kill a Mockingbird,Harper Lee,1988,Little Brown & Company
2766,0446516538,6,Slow Waltz in Cedar Bend,Robert James Waller,1993,Warner Books
2766,0446611867,7,A Bend in the Road,Nicholas Sparks,2002,Warner Books
2766,0449005615,9,Seabiscuit: An American Legend,LAURA HILLENBRAND,2002,Ballantine Books
2766,0553279912,7,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),SUE GRAFTON,1987,Bantam
2766,0670030643,8,The Eyre Affair (Alex Awards (Awards)),Jasper Fforde,2002,Viking Books
2766,0679751602,6,Mama Makes Up Her Mind: And Other Dangers of Southern Living,Bailey White,1994,Vintage Books USA
2766,0684801221,10,OLD MAN AND THE SEA,Ernest Hemingway,1995,Scribner
2766,0767902521,8,A Walk in the Woods: Rediscovering America on the Appalachian Trail (Official Guides to the Appalachian Trail),Bill Bryson,1999,Broadway Books
2766,0971880107,6,Wild Animus,Rich Shapero,2004,Too Far
2766,1558745718,7,Chicken Soup for the Pet Lover's Soul (Chicken Soup for the Soul),Jack Canfield,1998,Health Communications
2891,0060928336,6,Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,1997,Perennial
2891,0142001740,7,The Secret Life of Bees,Sue Monk Kidd,2003,Penguin Books
2891,0156027321,5,Life of Pi,Yann Martel,2003,Harvest Books
2891,0345404475,7,Do Androids Dream of Electric Sheep?,Philip K. Dick,1996,Del Rey Books
2891,0374100128,7,The Corrections (Oprah Edition),Jonathan Franzen,2001,Farrar Straus Giroux
2891,0385482388,7,The Mistress of Spices,Chitra Banerjee Divakaruni,1998,Anchor Books/Doubleday
2891,038548951X,8,Sister of My Heart,Chitra Banerjee Divakaruni,2000,Anchor Pub
2891,0385503857,9,Oryx and Crake,Margaret Atwood,2003,Nan A. Talese
2891,0449912558,9,The Sparrow,MARY DORIA RUSSELL,1997,Fawcett Books
2891,0452260116,8,Song of Solomon (Oprah's Book Club (Paperback)),Toni Morrison,1987,Plume Books
2891,0553211404,7,Jane Eyre (Bantam Classics),Charlotte Bronte,1983,Bantam
2891,0553562967,7,Bellwether,Connie Willis,1997,Bantam Books
2891,0671003755,7,She's Come Undone (Oprah's Book Club (Paperback)),Wally Lamb,1996,Washington Square Press
2891,0679732764,8,Invisible Man,Ralph Ellison,1995,Vintage Books USA
2891,0804106304,7,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
2891,140003065X,9,A Fine Balance,Rohinton Mistry,2001,Vintage Books USA
2891,1400032717,8,The Curious Incident of the Dog in the Night-Time (Vintage Contemporaries),Mark Haddon,2004,Vintage
2977,0142001430,7,Year of Wonders,Geraldine Brooks,2002,Penguin Books
2977,0316569321,7,White Oleander : A Novel,Janet Fitch,1999,"Little, Brown"
2977,037570504X,5,"Breath, Eyes, Memory",Edwidge Danticat,1998,Vintage Books USA
2977,0375725784,3,A Heartbreaking Work of Staggering Genius,Dave Eggers,2001,Vintage Books USA
2977,0425130215,9,Hocus Pocus,Kurt Vonnegut,1991,Berkley Publishing Group
2977,0449002632,8,London : The Novel,EDWARD RUTHERFURD,1998,Fawcett
2977,0452282152,7,Girl with a Pearl Earring,Tracy Chevalier,2001,Plume Books
2977,0525945210,6,A Man Named Dave: A Story of Triumph and Forgiveness,David J. Pelzer,1999,Dutton Books
2977,0671021001,9,She's Come Undone (Oprah's Book Club),Wally Lamb,1998,Pocket
3167,0345337662,5,Interview with the Vampire,Anne Rice,1993,Ballantine Books
3167,0345370775,9,Jurassic Park,Michael Crichton,1999,Ballantine Books
3167,034540288X,7,The Lost World,Michael Crichton,1996,Ballantine Books
3167,0380012863,8,Jonathan Livingston Seagull,Richard Bach,1976,Avon
3167,0425181464,8,Seduction in Death,J. D. Robb,2001,Berkley Publishing Group
3167,0440219078,10,The Giver (21st Century Reference),LOIS LOWRY,1994,Laure Leaf
3167,0440998050,10,A Wrinkle in Time,Madeleine L'Engle,1976,Laure Leaf
3167,0515090174,7,The Cat Who Could Read Backwards,Lilian Jackson Braun,1994,Jove Books
3167,0671004107,9,Contact,Carl Sagan,1997,Pocket
3167,080410526X,6,All I Really Need to Know,ROBERT FULGHUM,1989,Ivy Books
3167,0812550706,10,Ender's Game (Ender Wiggins Saga (Paperback)),Orson Scott Card,1994,Tor Books
3282,0451205421,8,The Door to December,Dean R. Koontz,2002,Signet Book
3282,0553148001,9,The Clan of the Cave Bear : a novel,Jean M. Auel,1981,Bantam Books
3346,0064407055,5,Ella Enchanted (Trophy Newbery),Gail Carson Levine,1998,HarperTrophy
3346,0316666343,9,The Lovely Bones: A Novel,Alice Sebold,2002,"Little, Brown"
3346,0345413350,8,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN,1997,Del Rey
3346,0380789035,6,American Gods,Neil Gaiman,2002,HarperTorch
3346,0836204387,9,The Calvin and Hobbes Tenth Anniversary Book,Bill Watterson,1995,Andrews McMeel Publishing
3346,0836218353,10,Yukon Ho!,Bill Watterson,1989,Andrews McMeel Publishing
3346,0836218620,9,Weirdos From Another Planet!,Bill Watterson,1990,Andrews McMeel Publishing
3363,006098824X,10,Getting Over It,Anna Maxted,2001,Regan Books
3363,0064405176,10,Walk Two Moons,Sharon Creech,1996,HarperTrophy
3363,0064472795,10,"Princess in the Spotlight (The Princess Diaries, Vol. 2)",Meg Cabot,2002,HarperTrophy
3363,0312171838,10,Bachelor Brothers' Bed & Breakfast,Bill Richardson,1997,St. Martin's Griffin
3363,0316096199,10,Lucky : A Memoir,Alice Sebold,2002,Back Bay Books
3363,0345453387,8,Dog Handling,CLARE NAYLOR,2002,Ballantine Books
3363,0373250118,7,See Jane Date (Red Dress Ink (Paperback)),Melissa Senate,2001,Red Dress Ink
3363,0373250126,8,Milkrun,Sarah Mlynowski,2001,Harlequin
3363,0380814021,10,The Princess Diaries,Meg Cabot,2001,HarperTrophy
3363,0380973545,10,Letters from a Nut,Ted L. Nancy,1999,William Morrow
3363,0385722435,10,Ella Minnow Pea: A Novel in Letters,Mark Dunn,2002,Anchor Books/Doubleday
3363,044652087X,10,My Sergei: A Love Story,Ekaterina Gordeeva,1996,Warner Books
3363,0446672211,10,Where the Heart Is (Oprah's Book Club (Paperback)),Billie Letts,1998,Warner Books
3363,0553213164,10,Anne of Windy Poplars (Anne of Green Gables Novels (Paperback)),L.M. MONTGOMERY,1983,Bantam Classics
3363,0671027344,9,The Perks of Being a Wallflower,Stephen Chbosky,1999,MTV
3363,0679751602,8,Mama Makes Up Her Mind: And Other Dangers of Southern Living,Bailey White,1994,Vintage Books USA
3371,0070212570,10,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,1989,McGraw-Hill
3371,0373484003,7,Irish Hearts,Nora Roberts,2000,Silhouette
3371,0373484410,5,Time And Again,Nora Roberts,2001,Silhouette
3371,0425175405,8,Black Notice,Patricia Daniels Cornwell,2000,Berkley Publishing Group
3371,0440226430,9,Summer Sisters,Judy Blume,1999,Dell Publishing Company
3371,0451169530,10,The Stand: Complete and Uncut,Stephen King,1991,Signet Book
3371,0515122734,9,Sanctuary,Nora Roberts,2004,Jove Books
3371,0671004573,7,Before I Say Good-Bye,Mary Higgins Clark,2001,Pocket
3371,0671705091,7,A Knight in Shining Armor,Jude Deveraux,1990,Pocket
3371,0743439740,10,"Every Breath You Take : A True Story of Obsession, Revenge, and Murder",Ann Rule,2002,Pocket
3371,0802135196,7,Valley of the Dolls: A Novel,Jacqueline Susann,1997,Grove Press
3373,0312291639,8,The Nanny Diaries: A Novel,Emma McLaughlin,2003,St. Martin's Griffin
3373,0312995423,5,Digital Fortress : A Thriller,Dan Brown,2003,St. Martin's Press
3373,0345386132,5,Eyes of a Child,Richard North Patterson,1996,Ballantine Books
3373,0375727345,7,House of Sand and Fog,Andre Dubus III,2000,Vintage Books
3373,0380804697,7,Paradise Lost,J.A. Jance,2002,Avon
3373,039914613X,7,Easy Prey,John Sandford,2000,Putnam Publishing Group
3373,0399149155,8,Q Is for Quarry,Sue Grafton,2002,Putnam Publishing Group
3373,0425161242,3,Chromosome 6,Robin Cook,2000,Berkley Publishing Group
3373,0425178951,5,Deep South,Nevada Barr,2001,Berkley Publishing Group
3373,0440236703,5,Tell No One,Harlan Coben,2002,Dell Publishing Company
3373,0449003787,7,"\""O\"" Is for Outlaw",SUE GRAFTON,2001,Ballantine Books
3373,0451208811,8,Blood Orchid,Stuart Woods,2003,Signet Book
3373,0452264464,10,Beloved (Plume Contemporary Fiction),Toni Morrison,1994,Plume
3373,0671014919,6,My Gal Sunday,Mary Higgins Clark,2003,Pocket
3373,0671027360,5,Angels & Demons,Dan Brown,2001,Pocket Star
3373,0671027387,5,Deception Point,Dan Brown,2002,Pocket
3556,0385504209,10,The Da Vinci Code,Dan Brown,2003,Doubleday
